DATAFLOW,LAST UPDATE,freq,sex,age,sizes,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 15 to 34 years,Medium,Percentage of total employment,Sweden,2020,82.2,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 15 to 34 years,Medium,Percentage of total employment,Slovenia,2007,32.8,d,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 15 to 34 years,Medium,Percentage of total employment,Slovenia,2013,28.1,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 15 to 34 years,Medium,Percentage of total employment,Slovenia,2020,32.4,bu,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 15 to 34 years,Medium,Percentage of total employment,Slovakia,2007,12.2,d,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 15 to 34 years,Medium,Percentage of total employment,Slovakia,2013,23.2,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 15 to 34 years,Medium,Percentage of total employment,Slovakia,2020,51.4,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 15 to 34 years,Medium,Percentage of total employment,Türkiye,2013,7.6,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 15 to 34 years,Medium,Percentage of total employment,United Kingdom,2007,30.6,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 15 to 34 years,Medium,Percentage of total employment,United Kingdom,2013,,u,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 15 to 34 years,Small,Percentage of total employment,Austria,2007,18.6,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 15 to 34 years,Small,Percentage of total employment,Austria,2013,29.1,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 15 to 34 years,Small,Percentage of total employment,Austria,2020,61.0,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 15 to 34 years,Small,Percentage of total employment,Belgium,2007,10.9,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 15 to 34 years,Small,Percentage of total employment,Belgium,2013,28.3,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 15 to 34 years,Small,Percentage of total employment,Belgium,2020,51.5,bu,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 15 to 34 years,Small,Percentage of total employment,Bulgaria,2007,,u,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 15 to 34 years,Small,Percentage of total employment,Bulgaria,2013,6.4,u,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 15 to 34 years,Small,Percentage of total employment,Bulgaria,2020,51.5,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 15 to 34 years,Small,Percentage of total employment,Switzerland,2013,34.0,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 15 to 34 years,Small,Percentage of total employment,Switzerland,2020,60.7,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 15 to 34 years,Small,Percentage of total employment,Cyprus,2007,30.4,d,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 15 to 34 years,Small,Percentage of total employment,Cyprus,2013,10.1,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 15 to 34 years,Small,Percentage of total employment,Cyprus,2020,35.2,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 15 to 34 years,Small,Percentage of total employment,Czechia,2007,11.1,d,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 15 to 34 years,Small,Percentage of total employment,Czechia,2013,12.6,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 15 to 34 years,Small,Percentage of total employment,Czechia,2020,37.5,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 15 to 34 years,Small,Percentage of total employment,Germany,2007,7.5,u,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 15 to 34 years,Small,Percentage of total employment,Germany,2013,10.9,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 15 to 34 years,Small,Percentage of total employment,Germany,2020,18.9,bu,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 15 to 34 years,Small,Percentage of total employment,Denmark,2007,12.6,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 15 to 34 years,Small,Percentage of total employment,Denmark,2013,8.8,u,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 15 to 34 years,Small,Percentage of total employment,Denmark,2020,33.8,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 15 to 34 years,Small,Percentage of total employment,Euro area - 19 countries  (2015-2022),2007,17.7,d,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 15 to 34 years,Small,Percentage of total employment,Euro area - 19 countries  (2015-2022),2013,25.6,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 15 to 34 years,Small,Percentage of total employment,Euro area - 19 countries  (2015-2022),2020,38.9,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 15 to 34 years,Small,Percentage of total employment,Estonia,2007,10.5,du,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 15 to 34 years,Small,Percentage of total employment,Estonia,2013,,u,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 15 to 34 years,Small,Percentage of total employment,Estonia,2020,38.3,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 15 to 34 years,Small,Percentage of total employment,Greece,2007,12.6,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 15 to 34 years,Small,Percentage of total employment,Greece,2013,26.9,d,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 15 to 34 years,Small,Percentage of total employment,Greece,2020,68.6,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 15 to 34 years,Small,Percentage of total employment,Spain,2007,16.2,d,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 15 to 34 years,Small,Percentage of total employment,Spain,2013,15.3,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 15 to 34 years,Small,Percentage of total employment,Spain,2020,40.3,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 15 to 34 years,Small,Percentage of total employment,European Union - 27 countries (from 2020),2007,16.7,d,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 15 to 34 years,Small,Percentage of total employment,European Union - 27 countries (from 2020),2013,22.6,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 15 to 34 years,Small,Percentage of total employment,European Union - 27 countries (from 2020),2020,40.4,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 15 to 34 years,Small,Percentage of total employment,European Union - 28 countries (2013-2020),2007,17.2,d,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 15 to 34 years,Small,Percentage of total employment,European Union - 28 countries (2013-2020),2013,22.8,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 15 to 34 years,Small,Percentage of total employment,Finland,2007,31.7,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 15 to 34 years,Small,Percentage of total employment,Finland,2013,32.9,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 15 to 34 years,Small,Percentage of total employment,Finland,2020,53.6,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 15 to 34 years,Small,Percentage of total employment,France,2007,40.2,d,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 15 to 34 years,Small,Percentage of total employment,France,2013,56.1,d,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 15 to 34 years,Small,Percentage of total employment,France,2020,48.2,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 15 to 34 years,Small,Percentage of total employment,Croatia,2007,11.0,u,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 15 to 34 years,Small,Percentage of total employment,Croatia,2013,13.0,u,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 15 to 34 years,Small,Percentage of total employment,Croatia,2020,39.1,bu,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 15 to 34 years,Small,Percentage of total employment,Hungary,2007,11.4,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 15 to 34 years,Small,Percentage of total employment,Hungary,2013,17.3,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 15 to 34 years,Small,Percentage of total employment,Hungary,2020,34.7,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 15 to 34 years,Small,Percentage of total employment,Ireland,2007,7.2,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 15 to 34 years,Small,Percentage of total employment,Ireland,2013,13.9,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 15 to 34 years,Small,Percentage of total employment,Ireland,2020,48.0,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 15 to 34 years,Small,Percentage of total employment,Iceland,2007,25.2,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 15 to 34 years,Small,Percentage of total employment,Iceland,2020,57.7,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 15 to 34 years,Small,Percentage of total employment,Italy,2007,10.4,d,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 15 to 34 years,Small,Percentage of total employment,Italy,2013,16.7,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 15 to 34 years,Small,Percentage of total employment,Italy,2020,33.6,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 15 to 34 years,Small,Percentage of total employment,Lithuania,2007,,u,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 15 to 34 years,Small,Percentage of total employment,Lithuania,2013,,u,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 15 to 34 years,Small,Percentage of total employment,Lithuania,2020,12.3,bu,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 15 to 34 years,Small,Percentage of total employment,Luxembourg,2007,,du,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 15 to 34 years,Small,Percentage of total employment,Luxembourg,2013,40.3,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 15 to 34 years,Small,Percentage of total employment,Luxembourg,2020,61.5,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 15 to 34 years,Small,Percentage of total employment,Latvia,2007,,du,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 15 to 34 years,Small,Percentage of total employment,Latvia,2013,17.3,u,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 15 to 34 years,Small,Percentage of total employment,Latvia,2020,39.6,bu,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 15 to 34 years,Small,Percentage of total employment,Malta,2007,,du,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 15 to 34 years,Small,Percentage of total employment,Malta,2013,,bu,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 15 to 34 years,Small,Percentage of total employment,Malta,2020,32.5,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 15 to 34 years,Small,Percentage of total employment,Netherlands,2007,21.8,d,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 15 to 34 years,Small,Percentage of total employment,Netherlands,2020,47.5,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 15 to 34 years,Small,Percentage of total employment,Norway,2007,9.5,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 15 to 34 years,Small,Percentage of total employment,Norway,2013,11.5,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 15 to 34 years,Small,Percentage of total employment,Norway,2020,74.1,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 15 to 34 years,Small,Percentage of total employment,Poland,2007,14.8,d,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 15 to 34 years,Small,Percentage of total employment,Poland,2013,13.2,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 15 to 34 years,Small,Percentage of total employment,Poland,2020,48.3,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 15 to 34 years,Small,Percentage of total employment,Portugal,2007,,u,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 15 to 34 years,Small,Percentage of total employment,Portugal,2013,38.1,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 15 to 34 years,Small,Percentage of total employment,Portugal,2020,49.6,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 15 to 34 years,Small,Percentage of total employment,Romania,2007,10.1,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 15 to 34 years,Small,Percentage of total employment,Romania,2013,6.9,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 15 to 34 years,Small,Percentage of total employment,Romania,2020,33.3,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 15 to 34 years,Small,Percentage of total employment,Sweden,2007,26.3,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 15 to 34 years,Small,Percentage of total employment,Sweden,2013,31.3,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 15 to 34 years,Small,Percentage of total employment,Sweden,2020,76.0,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 15 to 34 years,Small,Percentage of total employment,Slovenia,2007,27.9,du,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 15 to 34 years,Small,Percentage of total employment,Slovenia,2013,24.3,u,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 15 to 34 years,Small,Percentage of total employment,Slovenia,2020,33.6,bu,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 15 to 34 years,Small,Percentage of total employment,Slovakia,2007,7.1,d,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 15 to 34 years,Small,Percentage of total employment,Slovakia,2013,17.8,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 15 to 34 years,Small,Percentage of total employment,Slovakia,2020,46.2,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 15 to 34 years,Small,Percentage of total employment,Türkiye,2013,4.4,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 15 to 34 years,Small,Percentage of total employment,United Kingdom,2007,22.2,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 15 to 34 years,Small,Percentage of total employment,United Kingdom,2013,,u,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 15 to 34 years,Total,Percentage of total employment,Austria,2007,24.1,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 15 to 34 years,Total,Percentage of total employment,Austria,2013,35.9,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 15 to 34 years,Total,Percentage of total employment,Austria,2020,63.7,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 15 to 34 years,Total,Percentage of total employment,Belgium,2007,13.2,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 15 to 34 years,Total,Percentage of total employment,Belgium,2013,30.9,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 15 to 34 years,Total,Percentage of total employment,Belgium,2020,54.6,bu,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 15 to 34 years,Total,Percentage of total employment,Bulgaria,2007,11.0,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 15 to 34 years,Total,Percentage of total employment,Bulgaria,2013,10.5,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 15 to 34 years,Total,Percentage of total employment,Bulgaria,2020,46.0,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 15 to 34 years,Total,Percentage of total employment,Switzerland,2013,35.8,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 15 to 34 years,Total,Percentage of total employment,Switzerland,2020,67.4,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 15 to 34 years,Total,Percentage of total employment,Cyprus,2007,39.1,d,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 15 to 34 years,Total,Percentage of total employment,Cyprus,2013,20.0,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 15 to 34 years,Total,Percentage of total employment,Cyprus,2020,42.5,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 15 to 34 years,Total,Percentage of total employment,Czechia,2007,12.3,d,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 15 to 34 years,Total,Percentage of total employment,Czechia,2013,16.4,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 15 to 34 years,Total,Percentage of total employment,Czechia,2020,32.7,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 15 to 34 years,Total,Percentage of total employment,Germany,2007,11.1,u,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 15 to 34 years,Total,Percentage of total employment,Germany,2013,15.2,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 15 to 34 years,Total,Percentage of total employment,Germany,2020,24.6,bu,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 15 to 34 years,Total,Percentage of total employment,Denmark,2007,17.6,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 15 to 34 years,Total,Percentage of total employment,Denmark,2013,14.2,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 15 to 34 years,Total,Percentage of total employment,Denmark,2020,41.2,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 15 to 34 years,Total,Percentage of total employment,Euro area - 19 countries  (2015-2022),2007,23.3,d,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 15 to 34 years,Total,Percentage of total employment,Euro area - 19 countries  (2015-2022),2013,30.6,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 15 to 34 years,Total,Percentage of total employment,Euro area - 19 countries  (2015-2022),2020,43.3,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 15 to 34 years,Total,Percentage of total employment,Estonia,2007,15.0,d,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 15 to 34 years,Total,Percentage of total employment,Estonia,2013,22.9,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 15 to 34 years,Total,Percentage of total employment,Estonia,2020,40.6,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 15 to 34 years,Total,Percentage of total employment,Greece,2007,13.9,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 15 to 34 years,Total,Percentage of total employment,Greece,2013,32.2,d,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 15 to 34 years,Total,Percentage of total employment,Greece,2020,72.2,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 15 to 34 years,Total,Percentage of total employment,Spain,2007,21.9,d,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 15 to 34 years,Total,Percentage of total employment,Spain,2013,23.1,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 15 to 34 years,Total,Percentage of total employment,Spain,2020,46.1,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 15 to 34 years,Total,Percentage of total employment,European Union - 27 countries (from 2020),2007,22.2,d,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 15 to 34 years,Total,Percentage of total employment,European Union - 27 countries (from 2020),2013,27.6,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 15 to 34 years,Total,Percentage of total employment,European Union - 27 countries (from 2020),2020,44.6,b,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 15 to 34 years,Total,Percentage of total employment,European Union - 28 countries (2013-2020),2007,23.8,d,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 15 to 34 years,Total,Percentage of total employment,European Union - 28 countries (2013-2020),2013,28.3,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 15 to 34 years,Total,Percentage of total employment,Finland,2007,38.2,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 15 to 34 years,Total,Percentage of total employment,Finland,2013,39.5,,
ESTAT:HSW_EXP9(1.0),14/09/23 23:00:00,Annual,Females,From 15 to 34 years,Total,Percentage of total employment,Finland,2020,60.0,b,
